user_id,signup_time,profile_completion_pct,premium_flag,username,email
1220,2025-01-26,,0, user1220,user1220@hotmail.com
1221,2025-01-16,50.0,0,user1221,user1221@gmail.com
1222,2025-01-01,32.0,0,user1222@@,user1222@company.com
1223,2025-01-03,53.0,1,user1223@@,user1223@hotmail.com 
1224,2025-02-16,51.0,0,user1224@@,user1224@outlook.com 
1225,2025-01-08,71.0,1, user1225, user1225@gmail.com 
1226,2025-02-11,99.0,0,user1226@@,user1226@yahoo.com
1227,2025-02-20,55.0,0,USER1227,USER1227@mailinator.com
1228,2025-02-02,56.0,0,usr1228,usr1228@@yahoo.com
1229,2025-02-06,62.0,0,user1229@@,user1229@hotmail.com
1230,2025-03-01,48.0,1,user1230@@, user1230@@company.com
1231,2025-01-04,72.0,1,user1231 ,user1231@outlook.com
1232,2025-01-09,56.0,0,user1232*,user1232@hotmail.com
1233,2025-01-01,,1,user1233 ,user1233@outlook.com
1234,2025-01-19,83.0,0, user1234,user1234@outlook.com
1235,2025-01-19,79.0,0,usr1235,usr1235@hotmail.com
1236,2025-01-16,67.0,1,USER1236,USER1236@mailinator.com 
1237,2025-02-07,,0,usr1237,usr1237@outlook.com 
1238,2025-01-27,42.0,1,user1238@@, user1238@outlook.com
1239,2025-01-22,79.0,0,user1239 ,user1239@hotmail.com
1240,2025-02-05,74.0,0,user1240,user1240@@company.com
1241,2025-01-30,90.0,0,user1241@@,user1241@@mailinator.com
1242,2025-02-24,90.0,0,user124290,user124290@gmail.com
1243,2025-01-02,79.0,0, user1243,user1243@company.com
1244,2025-01-12,33.0,0,user1244*,user1244@outlook.com 
1245,2025-01-05,98.0,0,user124582,user124582@yahoo.com 
1246,2025-01-10,45.0,0,user1246 ,user1246@yahoo.com
1247,2025-02-12,65.0,0,user1247*,user1247@company.com
1248,2025-02-09,32.0,0,user1248@@,user1248@hotmail.com
1249,2025-01-18,72.0,0,user1249 ,user1249@outlook.com 
1250,2025-01-19,32.0,0,usr1250, usr1250@mailinator.com
1251,2025-01-16,65.0,0,usr1251,usr1251@hotmail.com
1252,2025-01-14,97.0,0,user125292,user125292@mailinator.com
1253,2025-01-31,38.0,0,user1253 ,user1253@yahoo.com
1254,2025-01-31,66.0,0,user125479,user125479@mailinator.com
1255,2025-02-19,48.0,0,usr1255,usr1255@yahoo.com
1256,2025-02-17,84.0,0,user1256,user1256@company.com
1257,2025-01-11,38.0,1,user1257,user1257@gmail.com
1258,2025-01-19,57.0,0,user1258,user1258@gmail.com 
1259,2025-02-25,80.0,0,user1259*,user1259@@yahoo.com 
1260,2025-02-11,94.0,0,user1260@@,user1260@gmail.com 
1261,2025-02-02,71.0,0,user126195,user126195@gmail.com
1262,2025-01-16,44.0,0,user1262@@,user1262@company.com
1263,2025-01-17,79.0,0,usr1263,usr1263@outlook.com
1264,2025-02-23,58.0,1,user1264,user1264@@company.com
1265,2025-01-19,75.0,1,usr1265,usr1265@mailinator.com
1266,2025-02-13,89.0,0,usr1266,usr1266@gmail.com
1267,2025-01-21,30.0,0,user1267,user1267@company.com
1268,2025-02-10,57.0,1,user1268*,user1268@gmail.com 
1269,2025-01-24,98.0,1,user1269,user1269@company.com
1270,2025-01-28,59.0,0, user1270, user1270@@company.com
1271,2025-03-01,47.0,0, user1271,user1271@gmail.com
1272,2025-02-08,90.0,0,user1272*,user1272@yahoo.com
1273,2025-02-11,83.0,0,USER1273,USER1273@gmail.com
1274,2025-01-25,77.0,0,user127413, user127413@yahoo.com
1275,2025-01-03,91.0,1,user1275@@,user1275@company.com
1276,2025-02-12,31.0,0, user1276,user1276@outlook.com
1277,2025-01-07,74.0,0, user1277,user1277@hotmail.com
1278,2025-02-12,66.0,0,USER1278,USER1278@outlook.com 
1279,2025-02-27,85.0,0,user1279*,user1279@hotmail.com 
1280,2025-01-04,36.0,0,user1280@@, user1280@mailinator.com
1281,2025-01-02,,0,user1281@@, user1281@outlook.com
1282,2025-01-28,60.0,0,USER1282,USER1282@mailinator.com
1283,2025-02-17,91.0,0,user1283,user1283@gmail.com
1284,2025-01-28,38.0,0,user1284*,user1284@hotmail.com
1285,2025-02-24,73.0,0,user1285*,user1285@@company.com
1286,2025-01-16,,0,usr1286,usr1286@gmail.com
1287,2025-01-09,58.0,0,user1287, user1287@mailinator.com
1288,2025-01-12,61.0,0,user128860,user128860@gmail.com
1289,2025-02-22,69.0,0,usr1289,usr1289@hotmail.com
1290,2025-01-15,35.0,0,user1290 ,user1290@company.com
1291,2025-01-16,53.0,0,USER1291,USER1291@company.com
1292,2025-02-25,74.0,0,user1292,user1292@yahoo.com
1293,2025-01-07,55.0,0,user1293@@,user1293@mailinator.com
1294,2025-01-28,72.0,0,usr1294,usr1294@outlook.com
1295,2025-01-29,73.0,0,user1295,user1295@gmail.com
1296,2025-01-30,82.0,0, user1296,user1296@company.com
1297,2025-02-10,,0,user1297,user1297@yahoo.com
1298,2025-01-29,64.0,0,user1298 ,user1298@gmail.com
1299,2025-01-12,40.0,0,user1299@@,user1299@company.com
1300,2025-01-23,54.0,0,user130020, user130020@mailinator.com
1301,2025-02-25,81.0,0,user1301*,user1301@gmail.com 
1302,2025-01-04,42.0,0, user1302,user1302@yahoo.com
1303,2025-01-21,52.0,1,user1303@@,user1303@company.com
1304,2025-02-03,90.0,0,user1304*,user1304@mailinator.com
1305,2025-02-11,92.0,1,user1305 ,user1305@hotmail.com
1306,2025-01-12,36.0,1,user130673,user130673@mailinator.com
1307,2025-02-02,91.0,1,USER1307,USER1307@company.com
1308,2025-01-19,54.0,0,user1308 ,user1308@gmail.com
1309,2025-01-06,37.0,0,USER1309,USER1309@hotmail.com
1310,2025-01-04,76.0,0,user1310@@, user1310@gmail.com
1311,2025-01-17,63.0,0,user1311 ,user1311@company.com
1312,2025-02-03,39.0,0,user1312*,user1312@outlook.com 
1313,2025-02-05,65.0,0,user1313, user1313@mailinator.com
1314,2025-01-16,35.0,0, user1314,user1314@hotmail.com 
1315,2025-01-01,81.0,1,usr1315,usr1315@yahoo.com 
1316,2025-01-07,39.0,0,user1316 ,user1316@company.com
1317,2025-02-23,,0,user1317*,user1317@hotmail.com
1318,2025-01-19,45.0,0,user131827,user131827@mailinator.com
1319,2025-01-04,,0,user1319*, user1319@gmail.com
1320,2025-02-20,38.0,0, user1320,user1320@yahoo.com
1321,2025-02-28,97.0,0,USER1321,USER1321@gmail.com
1322,2025-02-20,39.0,0, user1322, user1322@yahoo.com
1323,2025-02-16,88.0,0,user1323*, user1323@mailinator.com
1324,2025-02-21,63.0,0,user132452,user132452@mailinator.com
1325,2025-01-25,70.0,1,user1325*, user1325@outlook.com
1326,2025-02-28,94.0,1,user1326 , user1326@gmail.com
1327,2025-02-26,,1,USER1327, USER1327@gmail.com 
1328,2025-02-26,39.0,0, user1328,user1328@hotmail.com
1329,2025-03-01,39.0,0,user1329 ,user1329@outlook.com
1330,2025-02-18,,0,USER1330, USER1330@yahoo.com 
1331,2025-01-18,66.0,0,USER1331, USER1331@yahoo.com 
1332,2025-01-10,36.0,0,user1332*,user1332@hotmail.com
1333,2025-01-26,41.0,0,user1333*,user1333@@gmail.com 
1334,2025-02-04,44.0,0,user1334,user1334@gmail.com 
1335,2025-01-06,81.0,0,user1335 ,user1335@company.com
1336,2025-02-01,61.0,0,USER1336, USER1336@@company.com 
1337,2025-02-19,,0,user1337 ,user1337@hotmail.com
1338,2025-02-06,32.0,1,user1338,user1338@outlook.com
1339,2025-02-27,65.0,0,user1339*, user1339@hotmail.com 
1340,2025-01-08,85.0,0,USER1340,USER1340@mailinator.com 
1341,2025-01-10,68.0,0,user1341@@,user1341@company.com 
1342,2025-01-11,58.0,0,user134282,user134282@@mailinator.com 
1343,2025-01-17,38.0,0,user1343*,user1343@yahoo.com
1344,2025-02-08,35.0,0,user134420, user134420@outlook.com
1345,2025-01-12,49.0,0, user1345, user1345@outlook.com
1346,2025-02-04,69.0,0,usr1346,usr1346@yahoo.com
1347,2025-01-22,76.0,0,USER1347,USER1347@yahoo.com 
1348,2025-01-31,96.0,0,user1348*,user1348@outlook.com
1349,2025-03-01,32.0,1,user1349*,user1349@outlook.com
1350,2025-01-24,38.0,0,usr1350,usr1350@gmail.com
1351,2025-02-09,91.0,0,user1351 ,user1351@outlook.com
1352,2025-01-04,46.0,0,user1352@@,user1352@mailinator.com 
1353,2025-01-16,,0,usr1353,usr1353@@company.com
1354,2025-02-22,43.0,1,user1354@@,user1354@hotmail.com
1355,2025-01-19,70.0,0,USER1355,USER1355@yahoo.com
1356,2025-01-16,81.0,0, user1356,user1356@gmail.com
1357,2025-01-28,43.0,0,user1357*, user1357@outlook.com
1358,2025-01-15,59.0,0,user1358*,user1358@outlook.com
1359,2025-01-18,74.0,0,usr1359,usr1359@outlook.com
1360,2025-02-13,93.0,0,user1360*,user1360@mailinator.com
1361,2025-01-19,,0,user136145,user136145@outlook.com
1362,2025-01-05,82.0,0,user1362 ,user1362@company.com
1363,2025-01-06,36.0,0,user1363@@,user1363@hotmail.com
1364,2025-02-20,73.0,0,user1364 ,user1364@yahoo.com
1365,2025-01-08,,0,user1365*,user1365@outlook.com
1366,2025-01-06,87.0,0, user1366,user1366@mailinator.com 
1367,2025-01-13,83.0,0,usr1367,usr1367@company.com
1368,2025-02-14,,0,user1368@@,user1368@outlook.com
1369,2025-02-10,54.0,0,user1369*,user1369@outlook.com
1370,2025-01-14,94.0,0,user1370*,user1370@outlook.com
1371,2025-01-13,85.0,0,USER1371, USER1371@company.com
1372,2025-01-29,74.0,1,user1372@@,user1372@company.com
1373,2025-02-08,56.0,0,user137315, user137315@@mailinator.com 
1374,2025-01-20,74.0,1,user1374,user1374@mailinator.com 
1375,2025-02-22,,0,usr1375,usr1375@mailinator.com
1376,2025-01-13,73.0,0,user1376@@,user1376@hotmail.com
1377,2025-02-21,90.0,0, user1377,user1377@mailinator.com
1378,2025-02-03,97.0,0,USER1378, USER1378@hotmail.com
1379,2025-01-15,,1,usr1379,usr1379@yahoo.com 
1380,2025-01-24,80.0,0, user1380,user1380@yahoo.com 
1381,2025-02-26,50.0,1, user1381,user1381@mailinator.com 
1382,2025-02-24,66.0,0,user138235,user138235@mailinator.com
1383,2025-01-21,60.0,0,user1383*,user1383@hotmail.com 
1384,2025-02-10,66.0,0,USER1384, USER1384@hotmail.com
1385,2025-02-03,53.0,1,usr1385,usr1385@company.com
1386,2025-01-16,81.0,1,user1386*,user1386@company.com 
1387,2025-02-14,78.0,0,user1387*,user1387@company.com
1388,2025-01-04,56.0,0,user1388,user1388@outlook.com
1389,2025-02-21,72.0,0,USER1389,USER1389@gmail.com
1390,2025-01-28,70.0,0,user1390@@, user1390@mailinator.com
1391,2025-01-06,,0,user1391 ,user1391@yahoo.com
1392,2025-01-03,78.0,1,user1392,user1392@company.com
1393,2025-02-16,32.0,1,user1393*,user1393@outlook.com
1394,2025-02-14,66.0,0,user1394*,user1394@gmail.com
1395,2025-01-31,,1,user1395,user1395@gmail.com
1396,2025-02-28,85.0,0, user1396,user1396@yahoo.com
1397,2025-01-02,87.0,1,user1397@@,user1397@@hotmail.com
1398,2025-01-15,75.0,0,user1398 ,user1398@hotmail.com
1399,2025-01-18,81.0,1,usr1399,usr1399@mailinator.com
1400,2025-02-16,51.0,1,user140047,user140047@outlook.com
1401,2025-01-03,39.0,0,user1401,user1401@hotmail.com
1402,2025-02-06,33.0,0,USER1402,USER1402@outlook.com
1403,2025-01-01,89.0,0,user1403*, user1403@gmail.com
1404,2025-01-14,63.0,0,USER1404,USER1404@mailinator.com
1405,2025-02-14,95.0,0,user140515, user140515@outlook.com
1406,2025-01-14,39.0,0, user1406, user1406@outlook.com
1407,2025-01-28,55.0,0,usr1407,usr1407@yahoo.com 
1408,2025-01-31,48.0,0,usr1408,usr1408@outlook.com
1409,2025-02-12,40.0,1,usr1409,usr1409@gmail.com
1410,2025-01-22,68.0,0,usr1410, usr1410@@mailinator.com
1411,2025-01-28,,0,usr1411,usr1411@outlook.com
1412,2025-01-10,86.0,0,USER1412,USER1412@outlook.com
1413,2025-02-12,69.0,0,user1413,user1413@mailinator.com
1414,2025-01-19,62.0,0,USER1414,USER1414@gmail.com
1415,2025-01-02,,0,user1415 ,user1415@mailinator.com
1416,2025-02-21,53.0,0,USER1416,USER1416@mailinator.com 
1417,2025-01-08,93.0,1,user141782,user141782@@mailinator.com
1418,2025-01-08,42.0,0,user1418@@,user1418@@company.com
1419,2025-02-20,93.0,0,user141945, user141945@company.com 
1420,2025-01-02,73.0,0,user142090, user142090@outlook.com
1421,2025-02-05,92.0,0,user1421*,user1421@hotmail.com 
1422,2025-01-31,55.0,0,user1422@@,user1422@hotmail.com 
1423,2025-01-17,,0,user142368,user142368@yahoo.com
1424,2025-02-22,45.0,1,user1424*,user1424@hotmail.com
1425,2025-01-30,81.0,0,user1425,user1425@mailinator.com
1426,2025-02-22,64.0,0,user1426@@,user1426@hotmail.com 
1427,2025-02-01,81.0,0,user1427*,user1427@hotmail.com
1428,2025-01-29,73.0,0,user1428,user1428@mailinator.com
1429,2025-01-14,34.0,0,user1429@@, user1429@yahoo.com
1430,2025-01-27,73.0,0, user1430, user1430@mailinator.com
1431,2025-02-17,96.0,0,USER1431,USER1431@@company.com 
1432,2025-02-23,67.0,0,USER1432,USER1432@company.com
1433,2025-02-22,80.0,0,user143336, user143336@outlook.com
1434,2025-02-24,59.0,0,user1434 ,user1434@yahoo.com
1435,2025-01-25,95.0,0,usr1435, usr1435@gmail.com
1436,2025-02-01,50.0,0, user1436,user1436@mailinator.com 
1437,2025-02-13,75.0,1,usr1437, usr1437@company.com
1438,2025-01-07,55.0,1,user1438 ,user1438@company.com
1439,2025-01-28,,0,user1439*,user1439@@company.com
1440,2025-02-08,88.0,0,user1440*,user1440@company.com
1441,2025-02-11,,1,USER1441,USER1441@outlook.com
1442,2025-02-13,44.0,0,user1442 ,user1442@hotmail.com
1443,2025-02-01,38.0,0,user144381,user144381@mailinator.com 
1444,2025-02-26,,1, user1444,user1444@company.com
1445,2025-01-30,58.0,0,USER1445, USER1445@mailinator.com
1446,2025-02-25,43.0,1,user144690,user144690@outlook.com
1447,2025-01-19,73.0,0,USER1447,USER1447@yahoo.com
1448,2025-02-18,43.0,0, user1448,user1448@gmail.com 
1449,2025-02-08,35.0,0,user144959,user144959@outlook.com 
1450,2025-02-09,63.0,0,user145069, user145069@company.com
1451,2025-02-14,84.0,0,user1451*,user1451@hotmail.com
1452,2025-01-16,91.0,1,user145233,user145233@company.com
1453,2025-02-03,71.0,0,user1453*,user1453@hotmail.com
1454,2025-01-31,82.0,0,user145494,user145494@hotmail.com 
1455,2025-01-23,78.0,0,user145524,user145524@company.com 
1456,2025-02-10,36.0,0,user145654,user145654@hotmail.com
1457,2025-01-11,60.0,0, user1457,user1457@yahoo.com
1458,2025-02-04,30.0,0,user145873,user145873@outlook.com
1459,2025-01-12,82.0,0,usr1459,usr1459@@company.com
1460,2025-02-19,90.0,0,user1460,user1460@outlook.com
1461,2025-01-20,88.0,0,user1461,user1461@@hotmail.com
1462,2025-02-02,30.0,0,user146236,user146236@yahoo.com
1463,2025-02-04,52.0,0,user1463*,user1463@company.com
1464,2025-02-11,86.0,0,usr1464,usr1464@@hotmail.com 
1465,2025-02-21,55.0,0,usr1465,usr1465@hotmail.com
1466,2025-01-16,51.0,0,usr1466,usr1466@hotmail.com 
1467,2025-01-18,95.0,0,user146718, user146718@gmail.com
1468,2025-02-05,55.0,0,user1468,user1468@yahoo.com 
1469,2025-02-09,44.0,1, user1469,user1469@gmail.com
1470,2025-02-04,,1, user1470,user1470@yahoo.com
1471,2025-02-08,99.0,0, user1471,user1471@yahoo.com
1472,2025-01-17,58.0,0,usr1472,usr1472@company.com
1473,2025-01-12,52.0,0,usr1473,usr1473@company.com
1474,2025-01-01,76.0,0,USER1474,USER1474@company.com
1475,2025-02-20,50.0,0,USER1475, USER1475@outlook.com
1476,2025-01-21,89.0,1,user1476 ,user1476@company.com
1477,2025-01-31,,0,user1477,user1477@mailinator.com
1478,2025-01-06,,0,usr1478,usr1478@company.com
1479,2025-01-03,94.0,0,user1479@@,user1479@hotmail.com
1480,2025-02-13,76.0,1,USER1480,USER1480@mailinator.com
1481,2025-01-10,88.0,0,user1481@@,user1481@outlook.com
1482,2025-01-23,75.0,0,user1482,user1482@hotmail.com
1483,2025-02-17,58.0,0, user1483,user1483@@outlook.com
1484,2025-01-21,53.0,0,USER1484,USER1484@hotmail.com
1485,2025-02-18,71.0,0,USER1485,USER1485@yahoo.com
1486,2025-02-11,76.0,0,user1486@@,user1486@mailinator.com
1487,2025-01-14,48.0,0,user1487 ,user1487@mailinator.com
1488,2025-02-12,94.0,0,user1488*,user1488@yahoo.com 
1489,2025-01-17,49.0,0,user148924,user148924@@yahoo.com
1490,2025-01-01,60.0,0,user1490@@,user1490@gmail.com
1491,2025-02-20,42.0,0,user1491 ,user1491@company.com
1492,2025-02-21,39.0,1, user1492, user1492@company.com
1493,2025-01-03,75.0,0,user149324,user149324@outlook.com
1494,2025-01-03,96.0,0, user1494,user1494@outlook.com
1495,2025-02-02,42.0,0, user1495, user1495@company.com
1496,2025-01-19,99.0,1,USER1496, USER1496@yahoo.com
1497,2025-02-25,,1,user1497*,user1497@gmail.com
1498,2025-01-27,70.0,0, user1498, user1498@mailinator.com
1499,2025-02-11,69.0,0,user149920,user149920@mailinator.com 
1500,2025-02-19,42.0,1,user150056,user150056@yahoo.com
1501,2025-03-01,66.0,0,user150198,user150198@mailinator.com
1502,2025-02-16,58.0,0,user1502 ,user1502@yahoo.com
1503,2025-02-21,44.0,0,user1503*,user1503@@hotmail.com
1504,2025-01-11,77.0,0,user150473,user150473@company.com
1505,2025-01-07,45.0,0, user1505,user1505@mailinator.com
1506,2025-02-16,65.0,0,user1506*,user1506@hotmail.com
1507,2025-02-10,65.0,0,usr1507,usr1507@gmail.com
1508,2025-02-14,42.0,0,USER1508,USER1508@hotmail.com
1509,2025-01-05,99.0,1, user1509, user1509@mailinator.com 
1510,2025-01-21,56.0,0,user1510 , user1510@hotmail.com
1511,2025-01-17,36.0,0,usr1511,usr1511@outlook.com
1512,2025-02-21,53.0,0,user1512,user1512@mailinator.com
1513,2025-02-21,47.0,0,USER1513,USER1513@mailinator.com
1514,2025-01-17,,1,usr1514,usr1514@mailinator.com
1515,2025-02-17,,0,user1515 , user1515@gmail.com
1516,2025-03-01,99.0,0,user1516*,user1516@yahoo.com
1517,2025-02-25,32.0,0,user1517*,user1517@yahoo.com
1518,2025-02-23,45.0,0,usr1518,usr1518@outlook.com
1519,2025-01-28,82.0,0,user1519 ,user1519@outlook.com 
1520,2025-02-11,56.0,0,user1520 ,user1520@company.com 
1521,2025-01-19,79.0,0,user152123,user152123@company.com
1522,2025-02-08,69.0,1,usr1522,usr1522@outlook.com
1523,2025-02-20,92.0,0,user1523,user1523@gmail.com
1524,2025-01-07,36.0,1,USER1524,USER1524@@mailinator.com
1525,2025-02-06,86.0,0,usr1525,usr1525@gmail.com
1526,2025-01-04,,0,USER1526, USER1526@@yahoo.com
1527,2025-01-31,39.0,0,usr1527, usr1527@@hotmail.com
1528,2025-02-23,86.0,0,user1528, user1528@@hotmail.com
1529,2025-01-03,31.0,0,user1529@@,user1529@mailinator.com
1530,2025-02-01,78.0,1,user153034,user153034@mailinator.com
1531,2025-02-27,49.0,1, user1531,user1531@yahoo.com
1532,2025-02-23,74.0,0, user1532,user1532@gmail.com 
1533,2025-02-15,35.0,0,user1533 , user1533@@outlook.com
1534,2025-02-13,61.0,0,USER1534, USER1534@outlook.com
1535,2025-01-22,51.0,0,user153569, user153569@gmail.com
1536,2025-01-27,62.0,0,user1536*,user1536@mailinator.com
1537,2025-02-18,38.0,0, user1537,user1537@mailinator.com
1538,2025-01-22,77.0,1,user1538@@,user1538@hotmail.com
1539,2025-02-20,94.0,0,USER1539,USER1539@mailinator.com
1540,2025-01-09,,1,USER1540, USER1540@gmail.com 
1541,2025-02-22,69.0,0,user1541@@, user1541@hotmail.com
1542,2025-02-28,98.0,0,USER1542, USER1542@yahoo.com
1543,2025-02-28,83.0,0,user1543@@,user1543@company.com
1544,2025-01-14,79.0,0,usr1544, usr1544@gmail.com
1545,2025-01-18,90.0,0,user1545,user1545@mailinator.com
1546,2025-02-21,42.0,0,user1546 ,user1546@gmail.com 
1547,2025-01-12,73.0,0,user1547*,user1547@mailinator.com 
1548,2025-02-14,58.0,1,user154857, user154857@hotmail.com
1549,2025-01-09,77.0,0,USER1549,USER1549@yahoo.com
1550,2025-01-18,89.0,0,user1550*,user1550@gmail.com
1551,2025-01-19,76.0,0,USER1551,USER1551@gmail.com
1552,2025-02-02,71.0,0,user1552 ,user1552@outlook.com
1553,2025-02-18,60.0,0, user1553,user1553@yahoo.com 
1554,2025-02-05,69.0,0,user1554*,user1554@@yahoo.com 
1555,2025-01-31,73.0,0,user155531,user155531@gmail.com 
1556,2025-02-04,87.0,1,user1556,user1556@company.com 
1557,2025-01-18,87.0,1,user155797,user155797@hotmail.com
1558,2025-02-14,95.0,0,user1558 ,user1558@mailinator.com
1559,2025-02-27,50.0,0,user1559@@,user1559@mailinator.com
1560,2025-02-23,63.0,0,user156050,user156050@hotmail.com
1561,2025-02-27,68.0,0,usr1561,usr1561@yahoo.com
1562,2025-01-01,,1,USER1562,USER1562@gmail.com 
1563,2025-03-01,50.0,0,user156357,user156357@gmail.com
1564,2025-01-19,43.0,0,user1564*, user1564@outlook.com
1565,2025-02-06,95.0,0,user1565*,user1565@outlook.com
1566,2025-02-07,71.0,0,user156659,user156659@yahoo.com 
1567,2025-01-02,73.0,0, user1567,user1567@mailinator.com
1568,2025-01-07,82.0,0,USER1568,USER1568@yahoo.com
1569,2025-01-24,,1, user1569,user1569@mailinator.com
1570,2025-01-10,65.0,0,user1570,user1570@@mailinator.com
1571,2025-01-27,62.0,0, user1571,user1571@yahoo.com
1572,2025-01-26,50.0,0,user1572@@,user1572@mailinator.com 
1573,2025-02-19,52.0,0,user1573*,user1573@outlook.com
1574,2025-01-26,76.0,0,user1574,user1574@yahoo.com
1575,2025-02-19,55.0,0,usr1575,usr1575@hotmail.com 
1576,2025-02-16,62.0,0,USER1576,USER1576@yahoo.com
1577,2025-01-16,75.0,1,usr1577,usr1577@mailinator.com 
1578,2025-01-17,87.0,0,USER1578,USER1578@company.com
1579,2025-01-11,73.0,0,user1579,user1579@outlook.com
1580,2025-01-05,,0,user1580 , user1580@yahoo.com 
1581,2025-02-13,93.0,0,user1581*,user1581@company.com
1582,2025-01-09,32.0,0,user1582*,user1582@outlook.com
1583,2025-02-22,92.0,0,user158363,user158363@hotmail.com
1584,2025-01-12,66.0,0,USER1584,USER1584@gmail.com
1585,2025-01-12,91.0,1,USER1585,USER1585@@gmail.com
1586,2025-01-09,41.0,0, user1586,user1586@yahoo.com
1587,2025-01-06,82.0,1,user1587,user1587@gmail.com
1588,2025-02-28,,0,user1588*,user1588@company.com
1589,2025-02-28,66.0,0, user1589,user1589@@mailinator.com 
1590,2025-02-10,65.0,0,user1590*,user1590@hotmail.com 
1591,2025-02-14,,0,user1591*,user1591@gmail.com
1592,2025-02-26,,0,user159245,user159245@outlook.com
1593,2025-02-19,97.0,0,USER1593,USER1593@outlook.com
1594,2025-02-05,43.0,0,USER1594,USER1594@company.com
1595,2025-01-25,96.0,0,user1595@@,user1595@yahoo.com
1596,2025-01-16,48.0,1,user1596 ,user1596@hotmail.com
1597,2025-02-17,31.0,0,USER1597, USER1597@outlook.com
1598,2025-02-15,42.0,1,user1598*, user1598@mailinator.com
1599,2025-02-15,81.0,1,user1599@@, user1599@gmail.com
1600,2025-02-24,86.0,0,user1600@@,user1600@gmail.com
1601,2025-02-15,76.0,1,user1601*, user1601@gmail.com
1602,2025-01-06,62.0,0,usr1602,usr1602@@company.com
1603,2025-01-14,66.0,0,user1603,user1603@outlook.com
1604,2025-02-26,67.0,0,user160475,user160475@gmail.com
1605,2025-01-11,62.0,0,user1605,user1605@mailinator.com
1606,2025-01-05,77.0,0,user160689,user160689@mailinator.com
1607,2025-02-17,77.0,0,user1607,user1607@yahoo.com
1608,2025-02-21,45.0,1,usr1608,usr1608@outlook.com
1609,2025-01-09,76.0,0, user1609,user1609@yahoo.com
1610,2025-02-27,86.0,0,user1610 ,user1610@@yahoo.com
1611,2025-01-16,67.0,0, user1611,user1611@mailinator.com
1612,2025-01-17,44.0,0,USER1612,USER1612@gmail.com 
1613,2025-02-26,87.0,0,user1613 ,user1613@hotmail.com
1614,2025-01-31,65.0,1, user1614,user1614@company.com
1615,2025-01-23,59.0,0,USER1615,USER1615@outlook.com
1616,2025-01-29,61.0,0,USER1616,USER1616@hotmail.com
1617,2025-02-23,63.0,0,usr1617,usr1617@company.com
1618,2025-01-26,90.0,1,user1618 ,user1618@gmail.com
1619,2025-01-06,95.0,0,usr1619,usr1619@company.com
1620,2025-02-15,98.0,0,user162083,user162083@@outlook.com
1621,2025-02-06,49.0,0,user162143,user162143@outlook.com
1622,2025-01-04,53.0,0,USER1622,USER1622@company.com
1623,2025-02-01,76.0,0,USER1623,USER1623@yahoo.com
1624,2025-02-11,58.0,1,user1624,user1624@gmail.com
1625,2025-02-06,90.0,0,user1625,user1625@yahoo.com 
1626,2025-01-27,60.0,0,user1626,user1626@hotmail.com 
1627,2025-01-22,,0,user1627 ,user1627@@hotmail.com
1628,2025-02-23,85.0,0,user162830,user162830@yahoo.com
1629,2025-02-08,37.0,0,user1629, user1629@company.com
1630,2025-01-12,51.0,0,user1630*,user1630@yahoo.com
1631,2025-01-28,98.0,0,user1631 ,user1631@yahoo.com
1632,2025-01-01,96.0,0,user1632*,user1632@mailinator.com 
1633,2025-02-08,80.0,1,user1633 ,user1633@outlook.com
1634,2025-01-20,53.0,0,USER1634,USER1634@company.com
1635,2025-03-01,84.0,0,user1635 ,user1635@gmail.com
1636,2025-01-20,,0,user1636,user1636@yahoo.com
1637,2025-01-06,43.0,0,user1637@@,user1637@company.com
1638,2025-02-16,31.0,0,user1638,user1638@hotmail.com
1639,2025-02-23,35.0,0,USER1639, USER1639@hotmail.com 
1640,2025-02-08,81.0,0, user1640,user1640@outlook.com
1641,2025-01-17,,0,user1641 ,user1641@gmail.com
1642,2025-02-26,,0,usr1642,usr1642@gmail.com
1643,2025-02-03,,0,user1643 , user1643@yahoo.com
1644,2025-01-14,95.0,0, user1644,user1644@company.com
1645,2025-01-28,56.0,1, user1645,user1645@@mailinator.com
1646,2025-01-13,85.0,1,user1646@@,user1646@hotmail.com
1647,2025-02-25,70.0,0,user1647 , user1647@company.com 
1648,2025-01-20,,0,usr1648,usr1648@yahoo.com
1649,2025-01-05,,0,user1649@@,user1649@yahoo.com
1650,2025-01-25,81.0,0,user1650, user1650@hotmail.com
1651,2025-01-24,57.0,0,user1651,user1651@yahoo.com 
1652,2025-01-29,41.0,0,user1652 ,user1652@mailinator.com 
1653,2025-01-01,95.0,0,user1653,user1653@outlook.com 
1654,2025-01-13,99.0,0,user1654, user1654@mailinator.com
1655,2025-02-09,67.0,0,user1655*,user1655@mailinator.com
1656,2025-02-08,97.0,0, user1656,user1656@gmail.com 
1657,2025-01-18,50.0,0,user1657@@, user1657@company.com
1658,2025-02-22,56.0,0,user1658@@,user1658@hotmail.com 
1659,2025-02-11,98.0,1,usr1659,usr1659@@gmail.com 
1660,2025-01-21,81.0,1,user166047,user166047@mailinator.com
1661,2025-01-23,,0, user1661,user1661@gmail.com 
1662,2025-01-03,74.0,1,user1662,user1662@yahoo.com
1663,2025-01-01,,0,user1663*,user1663@mailinator.com
1664,2025-03-01,74.0,0,user1664 ,user1664@hotmail.com 
1665,2025-02-11,58.0,0,USER1665,USER1665@company.com
1666,2025-01-10,66.0,0,USER1666, USER1666@company.com
